,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Gender_Female,Gender_Male,Customer_Type,Business,Class_level,label
5548,22,125,3,1,3,3,4,3,4,4,4,1,3,1,4,4,87,101.0,1,0,1,0.0,1,0
5549,65,651,3,2,3,3,2,3,2,2,3,5,4,1,4,2,0,0.0,0,1,1,0.0,1,0
5550,53,1216,5,1,5,2,2,1,2,2,2,3,1,4,1,2,0,0.0,0,1,1,0.0,1,1
5551,55,1171,1,5,1,1,3,3,4,1,1,1,5,3,1,5,0,0.0,1,0,1,0.0,1,0
5552,34,507,0,4,0,3,4,4,5,2,2,0,2,5,2,4,89,76.0,1,0,1,0.0,2,1
5553,9,589,2,2,2,4,3,2,3,3,4,5,4,4,4,3,0,0.0,1,0,1,0.0,2,0
5554,38,425,4,4,5,1,5,5,5,5,3,3,4,3,4,5,9,11.0,1,0,1,0.0,0,1
5555,56,2565,3,4,3,3,3,1,5,2,5,4,1,5,3,5,17,25.0,1,0,1,0.0,1,0
5556,26,528,0,4,0,3,5,0,5,5,5,3,5,5,5,5,10,0.0,1,0,1,0.0,2,1
5557,33,1334,5,5,5,2,5,5,3,5,3,3,5,5,4,5,5,4.0,1,0,1,0.0,1,1
5558,50,140,2,3,2,3,4,3,4,4,4,2,4,2,4,2,50,80.0,1,0,1,0.0,1,0
5559,41,1188,4,1,5,3,1,5,1,1,4,4,4,2,3,1,1,0.0,1,0,1,0.0,1,1
5560,59,588,4,4,3,2,3,3,4,3,5,5,5,5,5,3,0,26.0,0,1,1,0.0,0,0
5561,27,781,1,4,2,5,5,2,1,5,4,1,4,1,5,5,23,21.0,1,0,1,0.0,1,0
5562,56,1168,5,5,5,2,3,5,4,3,3,5,2,4,3,5,0,0.0,1,0,1,0.0,1,1
5563,10,507,4,5,4,2,2,4,2,2,1,5,4,4,3,2,23,14.0,0,1,1,0.0,1,0
5564,52,235,3,5,3,4,3,3,3,3,4,4,4,5,5,3,2,7.0,0,1,1,0.0,1,0
5565,23,2253,3,4,3,1,3,1,2,4,3,4,5,2,4,2,0,22.0,1,0,1,0.0,1,0
5566,69,1334,5,4,5,3,4,5,4,4,5,4,4,3,4,4,4,0.0,1,0,0,0.0,1,1
5567,7,1723,5,4,5,3,4,5,4,4,3,5,4,5,4,4,4,0.0,0,1,1,0.0,0,1
5568,27,1744,0,5,0,2,4,0,4,4,3,3,5,4,4,4,0,0.0,0,1,1,0.0,1,1
5569,32,544,4,2,2,3,1,2,1,1,3,1,3,4,3,1,0,0.0,0,1,1,0.0,1,0
5570,17,607,5,4,4,5,2,4,2,2,3,5,4,3,4,2,0,0.0,0,1,1,0.0,1,1
5571,51,192,1,5,1,3,2,4,5,2,2,1,1,5,2,4,21,11.0,0,1,1,0.0,2,0
5572,31,1197,2,5,2,4,2,2,2,2,1,1,3,2,2,2,0,0.0,0,1,1,0.0,1,0
5573,15,882,4,2,4,3,5,4,5,5,3,1,4,1,3,5,10,9.0,0,1,1,0.0,1,1
5574,11,2182,4,4,4,4,4,4,4,4,3,1,1,4,4,4,11,5.0,1,0,1,0.0,0,1
5575,49,296,2,2,2,3,2,2,5,2,2,5,3,4,3,2,0,0.0,0,1,1,0.0,1,0
5576,9,1737,0,5,1,3,5,1,5,5,3,2,4,4,1,5,7,0.0,1,0,1,0.0,1,1
5577,11,1076,5,3,5,3,5,5,5,5,2,4,2,4,3,5,37,28.0,0,1,1,0.0,1,1
5578,51,628,2,1,2,4,1,3,3,2,2,2,2,2,2,1,14,0.0,1,0,1,0.0,1,0
5579,28,1121,4,1,4,3,2,4,2,2,2,2,3,4,4,2,84,98.0,1,0,1,0.0,1,1
5580,62,2139,5,5,5,3,4,4,4,3,3,5,1,4,3,3,0,0.0,1,0,1,0.0,1,1
5581,26,972,4,5,4,4,3,4,1,3,4,4,5,5,5,3,12,3.0,0,1,1,0.0,1,1
5582,70,315,1,5,5,5,5,5,5,5,3,4,5,3,5,5,0,6.0,0,1,1,0.0,1,0
5583,11,1814,2,5,2,3,4,2,4,4,3,3,4,3,5,4,5,0.0,0,1,1,0.0,1,0
5584,64,129,3,1,3,4,4,3,4,4,4,3,4,4,4,3,0,0.0,1,0,1,0.0,1,0
5585,27,999,5,3,5,3,4,5,5,4,4,1,5,1,3,4,5,0.0,0,1,1,0.0,1,1
5586,29,464,0,5,0,2,1,0,1,1,5,5,5,3,4,1,14,5.0,0,1,1,0.0,1,1
5587,23,569,4,4,4,2,4,4,1,4,3,5,4,5,5,4,67,63.0,1,0,1,0.0,1,1
5588,50,230,4,4,4,3,3,5,4,2,2,4,5,3,2,5,0,0.0,1,0,1,0.0,1,1
5589,14,2475,5,5,5,3,1,5,1,1,1,4,5,1,2,1,8,7.0,1,0,1,0.0,1,1
5590,17,1744,3,0,3,1,5,3,5,5,3,2,5,4,5,5,3,0.0,0,1,1,0.0,1,0
5591,8,1258,4,5,4,3,3,4,3,3,3,3,3,3,5,3,0,0.0,0,1,1,0.0,1,1
5592,25,802,1,4,1,1,5,1,5,5,5,5,4,3,4,5,0,0.0,1,0,1,0.0,1,0
5593,26,1174,5,5,5,5,2,5,2,2,3,5,5,5,5,2,0,0.0,0,1,1,0.0,1,1
5594,27,1587,5,5,5,3,1,5,1,1,4,5,4,5,5,1,0,0.0,0,1,1,0.0,0,1
5595,52,861,1,5,1,4,4,4,4,5,5,1,5,5,5,4,5,0.0,1,0,1,0.0,1,0
5596,25,259,5,1,5,3,1,5,1,1,4,1,3,3,4,1,0,0.0,0,1,1,0.0,1,1
5597,56,296,1,2,1,4,1,3,3,3,3,1,3,4,3,3,0,0.0,1,0,1,0.0,1,0
5598,67,689,1,5,2,2,5,4,5,3,3,2,3,3,3,3,0,0.0,1,0,1,0.0,1,0
5599,15,746,1,5,1,4,4,1,4,4,4,5,4,4,5,4,1,0.0,0,1,1,0.0,1,0
5600,8,2585,1,4,1,4,1,4,4,3,4,4,5,4,5,4,0,0.0,1,0,1,0.0,1,0
5601,34,1053,1,4,1,3,5,1,1,5,5,5,4,5,5,5,0,0.0,1,0,1,0.0,1,0
5602,8,787,4,3,4,4,2,4,2,2,4,4,1,3,1,2,0,0.0,0,1,1,0.0,1,1
5603,35,674,2,4,2,3,4,2,4,4,4,3,5,4,4,4,130,119.0,1,0,1,0.0,1,0
5604,55,457,5,5,5,3,1,5,1,1,4,2,5,2,4,1,0,3.0,0,1,1,0.0,1,1
5605,32,846,0,5,0,4,5,0,1,5,4,5,5,3,5,5,8,2.0,0,1,1,0.0,1,1
5606,58,727,5,3,5,3,4,5,5,4,1,3,3,4,3,4,0,0.0,0,1,1,0.0,1,1
5607,51,1598,0,4,0,3,4,4,5,5,5,0,5,4,5,4,0,3.0,1,0,1,0.0,1,1
5608,59,861,4,5,4,2,4,5,5,3,4,5,4,5,5,5,231,341.0,1,0,1,0.0,1,1
5609,62,1747,2,0,2,5,4,2,4,4,4,4,4,4,4,4,0,0.0,0,1,1,0.0,1,0
5610,45,737,5,2,5,3,2,5,2,2,2,5,4,3,4,2,0,0.0,1,0,0,0.0,1,1
5611,64,366,4,5,1,4,3,4,3,4,4,1,4,2,4,5,0,0.0,1,0,1,0.0,1,1
5612,26,1576,2,5,3,1,2,3,2,2,3,5,5,3,5,2,1,8.0,1,0,1,0.0,1,0
5613,53,109,3,0,3,3,1,3,1,1,4,5,4,5,4,1,0,0.0,0,1,1,0.0,1,0
5614,8,508,4,5,4,1,3,4,3,3,4,2,5,3,5,3,0,0.0,0,1,1,0.0,1,1
5615,34,416,3,5,3,1,2,3,2,2,5,3,4,4,2,2,0,8.0,0,1,1,0.0,1,0
5616,46,1558,4,3,4,3,3,3,3,4,4,4,4,4,4,4,5,0.0,1,0,1,0.0,0,0
5617,60,2402,5,4,5,3,5,2,2,5,2,4,5,2,4,2,4,4.0,1,0,1,0.0,1,1
5618,59,650,4,3,4,4,1,3,3,2,2,4,2,4,2,3,0,0.0,1,0,1,0.0,2,0
5619,44,1411,0,5,0,2,3,5,5,2,2,0,2,2,2,5,0,0.0,1,0,1,0.0,1,1
5620,48,1340,4,4,5,5,2,5,2,2,3,2,3,4,5,2,0,0.0,0,1,1,0.0,1,0
5621,56,1522,2,5,2,3,1,2,1,1,5,3,5,3,5,1,0,0.0,0,1,1,0.0,1,0
5622,48,425,3,5,3,5,5,5,5,3,3,3,3,4,3,5,0,38.0,0,1,1,0.0,2,0
5623,24,834,5,5,5,4,4,5,4,4,5,3,5,4,4,4,0,0.0,1,0,1,0.0,1,1
5624,52,250,5,5,5,4,3,5,3,3,5,2,5,3,4,3,0,3.0,0,1,1,0.0,1,1
5625,43,1444,0,0,0,2,5,5,5,3,3,0,3,5,3,4,13,2.0,1,0,1,0.0,1,1
5626,60,250,5,5,5,4,4,5,4,4,5,2,5,3,5,4,19,3.0,0,1,1,0.0,1,1
5627,55,235,4,5,4,3,4,5,5,2,2,4,2,3,2,4,15,5.0,1,0,1,0.0,1,1
5628,60,466,4,5,4,4,3,5,5,4,4,4,4,5,4,5,9,0.0,1,0,1,0.0,1,1
5629,60,108,4,5,4,4,5,4,5,5,3,5,5,5,4,5,0,0.0,0,1,1,0.0,1,0
5630,70,405,4,4,4,4,3,4,4,2,2,4,3,3,2,4,6,0.0,1,0,1,0.0,1,1
5631,66,328,3,1,3,3,2,3,2,2,4,3,4,3,4,2,11,20.0,0,1,1,0.0,1,0
5632,68,280,4,5,4,4,5,5,5,4,4,4,5,3,4,4,0,0.0,1,0,1,0.0,1,0
5633,62,1024,4,5,4,4,5,4,5,5,5,4,5,5,5,3,0,0.0,1,0,1,0.0,1,1
5634,8,406,2,4,5,3,1,5,1,1,4,3,4,3,5,1,25,38.0,0,1,1,0.0,1,0
5635,33,2338,0,1,1,2,2,1,2,2,3,5,3,4,2,2,0,0.0,1,0,1,0.0,1,1
5636,48,611,1,2,0,3,4,0,3,4,4,2,2,4,3,4,0,0.0,0,1,1,0.0,1,0
5637,60,931,0,5,0,3,4,0,3,4,4,5,5,4,5,4,0,0.0,0,1,1,0.0,1,1
5638,63,852,3,5,3,1,4,3,4,4,5,3,4,5,4,4,0,0.0,0,1,1,0.0,1,0
5639,7,451,1,5,1,4,1,1,1,1,5,2,4,4,5,1,0,6.0,1,0,1,0.0,0,0
5640,8,1590,2,4,2,3,2,2,2,2,5,5,4,5,4,2,2,45.0,1,0,1,0.0,1,0
5641,35,337,5,4,5,4,1,5,1,1,4,4,5,5,4,1,0,5.0,1,0,1,0.0,1,1
5642,32,1608,3,5,4,3,3,4,3,3,5,4,5,3,4,3,8,4.0,0,1,1,0.0,1,0
5643,52,2475,5,0,5,2,5,3,3,3,2,4,4,3,4,3,0,0.0,1,0,1,0.0,1,1
5644,26,1249,3,4,3,3,3,3,3,3,3,5,4,4,4,3,0,10.0,1,0,1,0.0,1,0
5645,32,715,2,4,2,1,5,2,5,5,5,4,1,3,3,5,4,0.0,1,0,1,0.0,1,0
5646,30,1598,5,5,5,4,4,5,4,4,4,4,5,4,5,4,0,0.0,1,0,1,0.0,1,1
5647,10,436,0,5,0,2,2,0,2,2,3,5,4,4,5,2,0,0.0,1,0,1,0.0,1,1
5648,18,814,5,1,5,3,1,5,5,1,4,1,3,1,4,1,0,1.0,0,1,1,0.0,1,1
5649,34,888,5,3,5,3,1,5,1,1,3,2,4,1,4,1,0,0.0,0,1,1,0.0,1,1
5650,22,738,5,4,5,3,3,4,3,3,4,4,5,5,5,3,0,3.0,1,0,1,0.0,1,1
5651,41,190,5,2,5,3,5,5,2,5,1,2,4,4,4,5,0,0.0,1,0,1,0.0,1,1
5652,36,1190,2,4,2,2,1,2,1,1,5,3,5,4,5,1,5,11.0,0,1,1,0.0,1,0
5653,30,239,5,5,5,3,4,5,4,4,4,3,4,3,4,4,2,0.0,1,0,1,0.0,0,1
5654,14,522,1,5,1,4,5,1,5,5,4,3,5,3,5,5,0,0.0,0,1,1,0.0,0,0
5655,11,852,5,4,5,3,5,5,5,5,5,3,5,4,4,5,0,0.0,1,0,1,0.0,1,1
5656,50,2039,2,1,2,2,5,2,5,5,2,1,3,3,2,5,15,0.0,0,1,1,0.0,1,0
5657,47,930,5,4,5,3,5,5,5,2,2,4,2,3,2,4,0,0.0,1,0,1,0.0,1,1
5658,9,334,4,4,4,5,1,4,1,1,5,3,5,3,5,1,3,0.0,0,1,1,0.0,1,1
5659,43,1167,4,4,4,3,3,4,4,2,2,4,2,1,2,3,0,0.0,1,0,1,0.0,2,0
5660,16,1411,4,5,4,4,4,4,5,4,1,5,2,5,1,5,30,136.0,1,0,1,0.0,1,1
5661,13,591,2,1,2,3,3,2,3,3,2,3,2,2,3,3,0,0.0,1,0,1,0.0,1,0
5662,27,407,3,4,3,4,1,3,1,1,4,3,3,2,2,1,1,12.0,0,1,1,0.0,1,0
5663,17,240,3,5,3,1,1,3,1,1,5,5,5,5,5,1,0,0.0,0,1,1,0.0,1,0
5664,12,337,5,1,5,4,4,5,4,4,2,2,4,4,3,4,1,0.0,1,0,1,0.0,0,1
5665,54,453,5,4,5,5,1,5,1,1,3,3,4,5,4,1,2,0.0,0,1,1,0.0,1,1
5666,66,236,4,5,4,4,5,4,5,5,5,2,5,3,5,5,0,0.0,0,1,1,0.0,1,1
5667,37,762,4,5,4,2,2,4,2,2,5,2,4,4,4,2,0,0.0,1,0,1,0.0,1,1
5668,52,1009,5,5,5,5,4,5,4,4,4,2,4,5,4,4,0,0.0,0,1,1,0.0,1,1
5669,11,1029,4,4,4,3,3,4,3,3,4,2,3,4,4,3,0,0.0,1,0,1,0.0,1,1
5670,70,1020,2,4,1,4,5,5,1,4,4,1,2,2,4,2,30,12.0,1,0,1,0.0,0,0
5671,20,449,2,4,2,2,1,2,1,1,3,3,4,4,5,1,15,4.0,1,0,1,0.0,1,0
5672,27,67,5,4,5,4,4,5,4,4,4,3,5,5,5,4,0,0.0,1,0,1,0.0,1,1
5673,58,189,2,4,2,3,3,4,4,2,2,2,2,1,2,2,0,0.0,1,0,1,0.0,1,0
5674,69,1514,3,3,4,3,3,4,3,3,2,1,3,3,4,3,0,1.0,0,1,1,0.0,1,0
5675,55,1979,1,1,1,4,2,1,2,2,4,4,4,3,4,2,2,15.0,0,1,1,0.0,1,0
5676,28,120,4,5,0,4,2,0,2,2,1,4,4,2,3,2,0,1.0,1,0,1,0.0,1,1
5677,65,1069,1,4,0,2,2,4,5,1,1,0,1,5,1,3,0,0.0,1,0,1,0.0,1,0
5678,49,425,5,3,5,3,3,3,3,5,5,5,5,1,5,3,8,1.0,1,0,1,0.0,1,1
5679,57,895,3,4,3,3,1,3,1,1,5,3,4,5,4,1,0,0.0,0,1,1,0.0,1,0
5680,50,1609,5,1,5,3,4,5,4,4,3,1,4,1,4,4,0,0.0,0,1,1,0.0,0,1
5681,60,921,4,5,4,2,1,4,1,1,5,5,4,5,4,1,0,0.0,0,1,1,0.0,1,1
5682,64,782,3,2,3,1,4,3,2,4,3,3,2,4,2,4,14,2.0,0,1,1,0.0,1,0
5683,52,1517,4,5,4,4,3,4,3,3,4,2,5,5,4,3,0,0.0,0,1,1,0.0,1,1
5684,17,544,4,5,4,3,5,4,5,5,5,3,2,5,3,5,3,7.0,1,0,1,0.0,1,1
5685,68,175,4,3,4,5,4,1,4,3,3,4,5,4,3,3,0,1.0,1,0,1,0.0,2,0
5686,26,344,4,3,4,2,3,4,3,3,2,5,2,1,1,3,0,0.0,0,1,1,0.0,1,1
5687,36,948,4,3,4,3,4,4,4,4,3,4,4,1,3,4,0,0.0,1,0,1,0.0,1,0
5688,47,1062,5,1,5,4,3,4,4,1,1,5,1,4,1,1,0,13.0,1,0,1,0.0,1,1
5689,18,265,3,5,0,3,5,0,5,5,3,3,3,1,4,5,0,0.0,0,1,1,0.0,1,0
5690,53,119,2,3,2,3,4,5,3,1,1,2,1,3,1,4,0,0.0,0,1,1,0.0,2,0
5691,23,978,2,5,2,1,3,2,5,3,4,5,5,4,5,3,32,17.0,0,1,1,0.0,1,0
5692,50,354,2,4,2,3,5,2,5,5,3,5,4,5,5,5,0,0.0,0,1,1,0.0,1,0
5693,13,999,2,4,2,3,3,2,3,3,3,2,5,4,4,3,5,11.0,0,1,1,0.0,2,0
5694,10,651,4,1,4,3,3,4,3,3,4,1,2,3,3,3,0,1.0,0,1,1,0.0,1,1
5695,32,1129,5,4,5,2,1,4,1,1,4,4,5,5,4,1,0,0.0,0,1,1,0.0,1,1
5696,20,1065,3,4,3,1,3,3,3,3,5,2,5,5,4,3,0,0.0,0,1,1,0.0,1,0
5697,53,280,3,4,3,5,4,4,4,3,3,3,3,3,3,5,0,0.0,1,0,1,0.0,1,0
5698,55,601,5,5,5,1,3,5,4,5,5,5,5,3,5,4,0,0.0,1,0,1,0.0,1,1
5699,60,687,3,5,3,5,5,5,5,4,4,3,5,4,4,3,0,0.0,1,0,1,0.0,1,0
5700,32,1235,4,5,4,4,5,4,5,5,4,2,3,5,5,5,6,1.0,0,1,1,0.0,2,0
5701,56,143,2,3,2,5,5,2,5,5,2,4,1,5,4,5,0,2.0,0,1,1,0.0,0,0
5702,41,502,4,5,4,5,4,4,4,4,3,4,5,3,5,4,0,0.0,0,1,1,0.0,1,1
5703,37,986,3,4,3,3,4,3,4,4,5,5,5,4,5,4,9,0.0,1,0,1,0.0,1,0
5704,7,226,1,4,1,3,1,1,1,1,3,3,3,3,4,1,0,0.0,0,1,1,0.0,0,0
5705,35,883,4,4,4,5,4,4,5,4,1,2,1,4,3,4,12,0.0,0,1,1,0.0,1,1
5706,55,1034,5,5,5,1,5,5,5,5,5,5,5,5,4,5,0,0.0,0,1,1,0.0,1,1
5707,28,235,5,4,5,5,1,5,1,1,3,3,4,5,4,1,0,0.0,0,1,1,0.0,1,1
5708,64,581,4,4,3,4,5,4,4,2,2,3,2,4,2,5,0,0.0,1,0,1,0.0,2,1
5709,20,888,3,5,3,2,2,3,2,2,4,3,5,4,5,2,0,0.0,1,0,1,0.0,1,0
5710,14,874,4,1,4,4,3,4,2,3,3,4,2,4,3,3,0,0.0,1,0,1,0.0,0,1
5711,31,1315,0,4,0,2,5,4,5,5,4,5,4,4,5,5,0,0.0,0,1,1,0.0,1,1
5712,67,685,3,5,3,3,5,4,4,4,4,3,4,5,4,4,0,7.0,1,0,1,0.0,1,0
5713,7,135,5,0,5,1,3,5,3,3,2,2,1,2,2,3,0,0.0,0,1,1,0.0,2,1
5714,49,785,5,5,5,5,3,5,4,1,1,5,1,4,1,5,6,13.0,1,0,1,0.0,1,1
5715,41,404,5,4,5,1,2,5,2,2,5,2,4,5,5,2,0,0.0,1,0,1,0.0,1,1
5716,60,1476,3,4,2,3,4,2,4,4,5,3,4,5,4,4,4,19.0,0,1,1,0.0,1,0
5717,9,1389,5,4,5,2,4,5,4,4,2,3,4,3,2,4,0,0.0,0,1,1,0.0,1,1
5718,69,895,3,3,3,3,2,3,3,5,5,3,5,4,5,4,23,12.0,0,1,1,0.0,2,0
5719,26,1069,3,4,2,4,1,2,1,1,3,5,4,1,3,1,16,24.0,0,1,1,0.0,1,0
5720,61,1416,1,3,1,3,3,4,2,5,5,1,1,1,5,1,0,0.0,1,0,1,0.0,1,0
5721,34,280,2,5,2,3,3,2,3,3,4,2,5,5,4,3,0,0.0,1,0,1,0.0,1,0
5722,17,849,4,4,4,4,4,4,4,4,5,4,5,4,5,4,12,11.0,0,1,1,0.0,1,1
5723,22,1276,4,4,3,1,4,3,4,4,4,4,5,5,5,4,0,0.0,0,1,1,0.0,1,1
5724,60,501,2,5,2,5,3,2,3,3,3,2,4,4,4,3,0,0.0,0,1,1,0.0,1,0
5725,14,1558,2,5,1,4,1,1,1,1,5,3,3,4,4,1,0,4.0,0,1,1,0.0,1,0
5726,68,495,4,4,4,4,3,4,1,3,1,1,3,2,4,3,27,28.0,0,1,1,0.0,1,1
5727,39,196,1,4,1,3,5,1,5,5,3,2,5,5,5,5,0,0.0,0,1,1,0.0,0,0
5728,35,1258,3,5,3,3,3,3,3,3,4,2,4,3,5,3,0,14.0,0,1,1,0.0,1,0
5729,21,326,5,5,5,3,4,5,4,4,4,5,2,3,2,4,0,0.0,1,0,1,0.0,1,1
5730,20,382,5,5,5,3,4,5,4,4,3,3,4,4,4,4,0,0.0,1,0,1,0.0,1,1
5731,20,674,5,4,5,4,5,5,3,5,5,5,4,5,4,5,15,5.0,0,1,1,0.0,1,1
5732,42,1739,4,5,4,5,5,4,1,5,3,3,3,4,5,5,0,49.0,0,1,1,0.0,1,1
5733,13,594,5,4,5,3,4,5,4,4,5,4,4,5,3,4,0,0.0,0,1,1,0.0,1,1
5734,36,304,5,5,5,4,4,5,4,4,3,4,4,4,4,4,0,0.0,1,0,1,0.0,1,1
5735,56,212,4,1,0,2,1,2,2,3,3,0,3,4,3,2,13,6.0,1,0,1,0.0,1,1
5736,36,1149,4,5,4,5,3,4,3,3,4,5,4,4,5,3,0,0.0,0,1,1,0.0,1,1
5737,59,631,2,4,2,3,1,2,1,1,3,3,4,5,4,1,6,0.0,0,1,1,0.0,1,0
5738,69,862,1,3,1,3,1,2,3,4,4,1,4,1,4,3,0,0.0,1,0,1,0.0,1,0
5739,48,1487,3,4,3,2,1,3,1,1,3,3,5,3,5,1,30,24.0,0,1,1,0.0,1,0
5740,61,528,4,3,4,2,1,4,1,1,2,4,3,5,2,1,0,0.0,0,1,1,0.0,1,1
5741,14,328,4,3,4,2,3,4,2,3,4,3,5,4,2,3,20,23.0,1,0,1,0.0,1,0
5742,69,239,4,3,4,2,2,4,2,2,1,5,3,1,3,2,5,0.0,0,1,1,0.0,1,1
5743,25,157,5,1,5,3,3,5,3,3,2,5,3,3,3,3,1,0.0,1,0,1,0.0,1,1
5744,36,399,0,5,0,3,4,0,4,4,3,5,5,3,4,4,0,0.0,1,0,1,0.0,1,1
5745,40,248,3,5,0,4,4,0,5,4,3,5,4,5,5,4,0,0.0,1,0,1,0.0,1,0
5746,42,358,4,4,4,4,1,4,3,3,3,4,3,2,3,3,14,17.0,1,0,1,0.0,1,0
5747,23,569,2,3,2,4,3,2,3,3,1,3,4,2,3,3,2,8.0,1,0,1,0.0,1,0
5748,49,957,3,5,3,2,4,3,4,4,4,5,5,4,5,4,2,8.0,0,1,1,0.0,0,0
5749,18,775,3,1,3,2,2,3,2,2,2,5,3,1,3,2,0,0.0,0,1,1,0.0,1,0
5750,10,1009,0,2,0,3,4,0,4,4,1,3,4,2,3,4,0,0.0,0,1,1,0.0,1,1
5751,45,541,4,4,4,3,2,4,2,2,5,3,5,3,5,2,0,0.0,0,1,1,0.0,1,0
5752,53,1075,0,1,0,2,1,3,3,1,1,0,1,3,1,1,0,0.0,0,1,1,0.0,2,1
5753,43,650,5,4,5,4,2,3,3,2,2,5,2,4,2,1,16,3.0,1,0,1,0.0,1,1
5754,59,561,5,3,5,5,1,1,2,2,2,5,2,5,2,3,0,0.0,1,0,1,0.0,1,1
5755,69,319,4,2,4,4,4,3,3,2,4,4,3,3,4,3,192,190.0,0,1,1,0.0,1,0
5756,39,1182,1,4,1,3,3,1,3,3,4,5,3,2,3,3,99,101.0,1,0,1,0.0,1,0
5757,46,481,3,4,2,3,4,2,4,4,1,3,4,2,3,4,0,0.0,0,1,1,0.0,1,0
5758,19,978,4,4,4,3,5,4,5,5,3,2,4,5,4,5,0,0.0,0,1,1,0.0,1,1
5759,9,950,3,1,2,3,2,2,2,2,1,5,3,3,3,2,0,0.0,1,0,1,0.0,0,0
5760,15,622,5,5,5,3,5,5,5,5,5,5,4,3,5,5,0,0.0,0,1,1,0.0,0,1
5761,56,936,0,4,0,4,5,4,4,2,2,0,2,3,2,1,0,0.0,1,0,1,0.0,1,1
5762,57,1533,4,5,4,2,4,5,5,1,1,4,1,4,1,5,51,44.0,1,0,1,0.0,1,1
5763,17,496,5,5,5,3,4,5,4,4,4,2,5,3,4,4,0,0.0,1,0,1,0.0,2,1
5764,30,110,5,4,5,3,5,5,5,5,3,5,3,1,4,5,0,0.0,0,1,1,0.0,2,1
5765,63,432,5,1,5,3,3,5,3,3,4,1,4,2,3,3,0,0.0,0,1,1,0.0,1,1
5766,9,550,4,1,4,4,2,4,3,2,2,1,2,1,4,2,2,0.0,1,0,1,0.0,0,0
5767,65,2399,2,5,1,3,1,1,1,5,4,3,4,1,4,1,0,7.0,0,1,1,0.0,1,0
5768,49,1012,2,1,2,3,3,2,3,3,3,2,2,2,2,3,0,0.0,0,1,1,0.0,1,0
5769,21,979,0,5,0,4,4,0,4,4,4,5,4,5,5,4,0,0.0,1,0,1,0.0,0,1
5770,41,2475,4,3,4,3,1,4,1,1,2,1,4,1,3,1,0,0.0,1,0,1,0.0,1,1
5771,8,1620,5,4,5,4,2,5,2,2,3,3,4,5,4,2,0,0.0,0,1,1,0.0,1,1
5772,58,577,3,2,3,4,1,3,1,1,3,3,4,2,4,1,57,79.0,0,1,1,0.0,1,0
5773,47,495,5,5,5,2,4,5,4,4,3,5,4,4,4,4,4,1.0,0,1,1,0.0,1,1
5774,40,78,5,4,0,4,1,0,1,1,3,1,3,3,4,1,0,0.0,0,1,1,0.0,1,1
5775,38,386,4,4,3,4,1,3,1,1,3,3,4,4,5,1,45,30.0,0,1,1,0.0,1,0
5776,70,1514,3,5,3,1,4,3,4,4,5,3,3,4,4,4,0,0.0,0,1,1,0.0,1,0
5777,52,304,2,1,2,1,5,2,2,1,1,2,2,3,1,4,13,5.0,1,0,1,0.0,1,0
5778,50,395,0,4,0,3,1,0,1,1,4,4,4,3,4,1,0,0.0,0,1,1,0.0,0,1
5779,47,321,3,3,3,2,4,3,4,4,3,5,2,3,2,4,0,0.0,0,1,1,0.0,1,0
5780,58,634,2,3,2,3,5,2,3,5,2,1,3,4,3,5,0,0.0,0,1,1,0.0,1,0
5781,17,550,4,0,4,3,1,4,5,1,4,5,4,4,4,1,21,37.0,1,0,1,0.0,0,0
5782,25,1487,4,5,4,2,5,4,5,5,4,5,5,4,5,5,0,0.0,0,1,1,0.0,1,1
5783,56,1995,2,1,2,4,4,3,4,3,3,2,3,4,3,4,0,8.0,1,0,1,0.0,1,0
5784,56,606,1,4,1,3,5,1,3,5,3,2,5,4,5,5,0,0.0,0,1,1,0.0,1,0
5785,15,237,5,5,5,2,2,5,2,2,3,2,4,5,4,2,0,0.0,0,1,1,0.0,1,1
5786,63,643,4,5,4,3,5,4,5,5,3,5,5,3,4,5,0,0.0,0,1,1,0.0,0,1
5787,21,896,3,5,3,2,2,3,2,2,3,4,5,5,5,2,0,0.0,0,1,1,0.0,1,0
5788,63,895,4,5,4,4,2,4,5,2,2,4,2,4,2,4,0,0.0,1,0,1,0.0,1,1
5789,62,296,5,5,5,1,3,5,3,3,3,5,4,4,5,3,0,0.0,0,1,1,0.0,1,1
5790,10,86,4,4,0,4,5,0,5,5,1,2,1,2,2,5,0,2.0,0,1,1,0.0,1,1
5791,13,1849,5,4,5,2,1,5,1,1,1,4,4,4,2,1,0,0.0,1,0,1,0.0,1,1
5792,20,1475,5,4,5,4,2,5,2,2,1,5,2,4,3,2,0,0.0,1,0,1,0.0,1,1
5793,61,1218,3,0,3,4,3,3,1,3,1,5,3,4,3,3,107,82.0,0,1,1,0.0,1,0
5794,68,405,0,4,0,4,5,5,4,3,3,0,3,3,3,4,0,0.0,1,0,1,0.0,1,1
5795,63,1096,0,2,0,3,3,3,3,4,4,0,4,1,4,1,0,0.0,1,0,1,0.0,1,1
5796,29,337,4,4,3,1,3,3,3,3,4,4,5,4,4,3,0,0.0,1,0,1,0.0,1,1
